molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description
CHEMBL5878085,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)CN2CCCCC2)CC3)n1C,15.0,nM,=,7.82,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL5782918,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)O[C@H]2CC[C@H](NC(=O)OC(C)(C)C)CC2)CC3)n1C,2.0,nM,=,8.70,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL5924588,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)O[C@H]2CC[C@H](N)CC2)CC3)n1C,2.7,nM,=,8.57,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL5802833,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)O[C@H]2CC[C@H](N(C)C)CC2)CC3)n1C,4.0,nM,=,8.40,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL5775598,CC(=O)N(C)c1ccc(OC(=O)N2CCc3cc(-c4cc(C(=O)N(C)c5ccc(O)cc5)c(C)n4C)c(C(=O)N4Cc5ccccc5C[C@H]4CN4CCOCC4)cc3C2)cc1,4.6,nM,=,8.34,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL5871630,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)Oc2ccc(CCC(=O)N(C)C)cc2)CC3)n1C,3.6,nM,=,8.44,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL5740273,Cc1ccc(OC(=O)N2CCc3cc(-c4cc(C(=O)N(c5ccc(O)cc5)c5cc(C#N)n(C)c5C)c(C)n4C)c(C(=O)N4Cc5ccccc5C[C@H]4CN4CCOCC4)cc3C2)cc1,3.1,nM,=,8.51,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL5902233,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2C)CN(C(=O)[C@@H](O)c2ccccc2)C3)n1C,33.0,nM,=,7.48,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL6016389,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CCN2CCOCC2)CN(C(=O)OC2CCCCC2)CC3)n1C,3.9,nM,=,8.41,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL6056476,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CCCN2CCOCC2)CN(C(=O)Oc2ccccc2)CC3)n1C,2.7,nM,=,8.57,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL5828406,Cc1c(C(=O)N(C)c2ccc(O)cc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CCCN2CCOCC2)CN(C(=O)OC2CCCCC2)CC3)n1C,3.1,nM,=,8.51,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL5979408,Cc1c(C(=O)N(C)c2ccccc2)cc(-c2cc3c(cc2C(=O)N2Cc4ccccc4C[C@H]2CCCN2CCOCC2)CN(C(=O)OC2CCCCC2)CC3)n1C,3.8,nM,=,8.42,CHEMBL5732950,"Fluorescence Polarisation Assay: The fluorescence polarisation tests were carried out on microplates (384 wells). The Bcl-2 protein, labelled (histag-Bcl-2 such that Bcl-2 corresponds to the UniProtKB® primary accession number: P10415), at a final concentration of 2.50×10−8 M, is mixed with a fluorescent peptide (Fluorescein-REIGAQLRRMADDLNAQY), at a final concentration of 1.00×10−8 M in a buffer solution (Hepes 10 mM, NaCl 150 mM, Tween20 0.05%, pH 7.4), in the presence or in the absence of increasing concentrations of test compounds. After incubation for 2 hours, the fluorescence polarisation is measured."
CHEMBL5872170,O=C(NS(=O)(=O)c1ccc(NCC2COCCO2)c([N+](=O)[O-])c1)c1ccc(C2=CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,1.4,nM,=,8.85,CHEMBL5733102,"Bcl-2 and Bcl-xL Inhibition: Fluorescein labeled BIM (81-106), BAK (72-87), and BID (79-99) peptides, named as Flu-BIM, Flu-BAK, and Flu-BID, respectively, were used as the fluorescent probes in FP assays for Bcl-2, Bcl-xL, and Mcl-1, respectively. By monitoring the total fluorescence polarization values of mixtures composed of fluorescent probes at fixed concentrations and proteins with increasing concentrations up to the full saturation, the Kd values of Flu-BIM to Bcl-2, Flu-BAK to Bcl-xL and Flu-BID to Mcl-1 were determined to be 0.55±0.15, 4.4±0.8 and 6.9±0.9 nM, respectively. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 1 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of Flu-BIM, or 2 nM of Flu-BAK or 2 nM of Flu-BID and increasing concentrations of Bcl-2, or Bcl-xL, or Mcl-1 were added to a final volume of 125 μl in the assay buffer (100 mM potassium phosphate, pH 7.5, 100 μg/ml bovine γ-globulin, 0.02% sodium azide, Invitrogen, with 0.01% Triton X-100 and 4% DMSO). Plates were mixed and incubated at room temperature for 1 hour with gentle shaking to assure equilibrium. The polarization values in millipolarization units (mP) were measured at an excitation wavelength of 485 nm and an emission wavelength of 530 nm. Equilibrium dissociation constants (Kd) were then calculated by fitting the sigmoidal dose-dependent FP increases as a function of protein concentrations using Graphpad Prism 5.0 software (Graphpad Software, San Diego, Calif.). Ki values of representative Compounds of the Disclosure to Bcl-2, Bcl-xL, and Mcl-1 were determined from competitive binding experiments in which serial dilutions of inhibitors were added into 96-well plates containing fixed concentration of the fluorescent probes and proteins in each well. Mixtures of 5 μl of the tested inhibitors in DMSO and 120 μl of pre-incubated protein/probe complexes in the assay buffer were added into assay plates and incubated at room temperature for 2 hours with gentle shaking. Final concentrations of the protein and probe are 1.5 nM and 1 nM for the Bcl-2 assay, 10 nM and 2 nM for the Bcl-xL assay, and 20 nM and 2 nM for Mcl-1 assay, respectively. Negative controls containing protein/probe complex only (equivalent to 0% inhibition), and positive controls containing free probe only (equivalent to 100% inhibition), were included in each assay plate. FP values were measured as described above. IC50 values were determined by nonlinear regression fitting of the competition curves. The Ki values of competitive inhibitors were calculated using an equation described in Nikolovska-Coleska et al., Analytical Biochemistry 332: 261-73 (2004), based upon the measured IC50 values, the Kd values of the probes to the proteins, and the concentrations of the proteins and probes in the competitive assays. Ki values were also calculated using the equation of Huang, Journal of Biomolecular Screening 8:34-38 (2003)."
CHEMBL5915070,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CC3)COC4)CC2)cc1Oc1cnc2[nH]ccc2c1,0.76,nM,=,9.12,CHEMBL5733102,"Bcl-2 and Bcl-xL Inhibition: Fluorescein labeled BIM (81-106), BAK (72-87), and BID (79-99) peptides, named as Flu-BIM, Flu-BAK, and Flu-BID, respectively, were used as the fluorescent probes in FP assays for Bcl-2, Bcl-xL, and Mcl-1, respectively. By monitoring the total fluorescence polarization values of mixtures composed of fluorescent probes at fixed concentrations and proteins with increasing concentrations up to the full saturation, the Kd values of Flu-BIM to Bcl-2, Flu-BAK to Bcl-xL and Flu-BID to Mcl-1 were determined to be 0.55±0.15, 4.4±0.8 and 6.9±0.9 nM, respectively. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 1 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of Flu-BIM, or 2 nM of Flu-BAK or 2 nM of Flu-BID and increasing concentrations of Bcl-2, or Bcl-xL, or Mcl-1 were added to a final volume of 125 μl in the assay buffer (100 mM potassium phosphate, pH 7.5, 100 μg/ml bovine γ-globulin, 0.02% sodium azide, Invitrogen, with 0.01% Triton X-100 and 4% DMSO). Plates were mixed and incubated at room temperature for 1 hour with gentle shaking to assure equilibrium. The polarization values in millipolarization units (mP) were measured at an excitation wavelength of 485 nm and an emission wavelength of 530 nm. Equilibrium dissociation constants (Kd) were then calculated by fitting the sigmoidal dose-dependent FP increases as a function of protein concentrations using Graphpad Prism 5.0 software (Graphpad Software, San Diego, Calif.). Ki values of representative Compounds of the Disclosure to Bcl-2, Bcl-xL, and Mcl-1 were determined from competitive binding experiments in which serial dilutions of inhibitors were added into 96-well plates containing fixed concentration of the fluorescent probes and proteins in each well. Mixtures of 5 μl of the tested inhibitors in DMSO and 120 μl of pre-incubated protein/probe complexes in the assay buffer were added into assay plates and incubated at room temperature for 2 hours with gentle shaking. Final concentrations of the protein and probe are 1.5 nM and 1 nM for the Bcl-2 assay, 10 nM and 2 nM for the Bcl-xL assay, and 20 nM and 2 nM for Mcl-1 assay, respectively. Negative controls containing protein/probe complex only (equivalent to 0% inhibition), and positive controls containing free probe only (equivalent to 100% inhibition), were included in each assay plate. FP values were measured as described above. IC50 values were determined by nonlinear regression fitting of the competition curves. The Ki values of competitive inhibitors were calculated using an equation described in Nikolovska-Coleska et al., Analytical Biochemistry 332: 261-73 (2004), based upon the measured IC50 values, the Kd values of the probes to the proteins, and the concentrations of the proteins and probes in the competitive assays. Ki values were also calculated using the equation of Huang, Journal of Biomolecular Screening 8:34-38 (2003)."
CHEMBL5862961,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,1.2,nM,=,8.92,CHEMBL5733102,"Bcl-2 and Bcl-xL Inhibition: Fluorescein labeled BIM (81-106), BAK (72-87), and BID (79-99) peptides, named as Flu-BIM, Flu-BAK, and Flu-BID, respectively, were used as the fluorescent probes in FP assays for Bcl-2, Bcl-xL, and Mcl-1, respectively. By monitoring the total fluorescence polarization values of mixtures composed of fluorescent probes at fixed concentrations and proteins with increasing concentrations up to the full saturation, the Kd values of Flu-BIM to Bcl-2, Flu-BAK to Bcl-xL and Flu-BID to Mcl-1 were determined to be 0.55±0.15, 4.4±0.8 and 6.9±0.9 nM, respectively. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 1 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of Flu-BIM, or 2 nM of Flu-BAK or 2 nM of Flu-BID and increasing concentrations of Bcl-2, or Bcl-xL, or Mcl-1 were added to a final volume of 125 μl in the assay buffer (100 mM potassium phosphate, pH 7.5, 100 μg/ml bovine γ-globulin, 0.02% sodium azide, Invitrogen, with 0.01% Triton X-100 and 4% DMSO). Plates were mixed and incubated at room temperature for 1 hour with gentle shaking to assure equilibrium. The polarization values in millipolarization units (mP) were measured at an excitation wavelength of 485 nm and an emission wavelength of 530 nm. Equilibrium dissociation constants (Kd) were then calculated by fitting the sigmoidal dose-dependent FP increases as a function of protein concentrations using Graphpad Prism 5.0 software (Graphpad Software, San Diego, Calif.). Ki values of representative Compounds of the Disclosure to Bcl-2, Bcl-xL, and Mcl-1 were determined from competitive binding experiments in which serial dilutions of inhibitors were added into 96-well plates containing fixed concentration of the fluorescent probes and proteins in each well. Mixtures of 5 μl of the tested inhibitors in DMSO and 120 μl of pre-incubated protein/probe complexes in the assay buffer were added into assay plates and incubated at room temperature for 2 hours with gentle shaking. Final concentrations of the protein and probe are 1.5 nM and 1 nM for the Bcl-2 assay, 10 nM and 2 nM for the Bcl-xL assay, and 20 nM and 2 nM for Mcl-1 assay, respectively. Negative controls containing protein/probe complex only (equivalent to 0% inhibition), and positive controls containing free probe only (equivalent to 100% inhibition), were included in each assay plate. FP values were measured as described above. IC50 values were determined by nonlinear regression fitting of the competition curves. The Ki values of competitive inhibitors were calculated using an equation described in Nikolovska-Coleska et al., Analytical Biochemistry 332: 261-73 (2004), based upon the measured IC50 values, the Kd values of the probes to the proteins, and the concentrations of the proteins and probes in the competitive assays. Ki values were also calculated using the equation of Huang, Journal of Biomolecular Screening 8:34-38 (2003)."
CHEMBL5846384,O=C(NS(=O)(=O)c1cccc([N+](=O)[O-])c1)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CC4(CCC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,3.1,nM,=,8.51,CHEMBL5733102,"Bcl-2 and Bcl-xL Inhibition: Fluorescein labeled BIM (81-106), BAK (72-87), and BID (79-99) peptides, named as Flu-BIM, Flu-BAK, and Flu-BID, respectively, were used as the fluorescent probes in FP assays for Bcl-2, Bcl-xL, and Mcl-1, respectively. By monitoring the total fluorescence polarization values of mixtures composed of fluorescent probes at fixed concentrations and proteins with increasing concentrations up to the full saturation, the Kd values of Flu-BIM to Bcl-2, Flu-BAK to Bcl-xL and Flu-BID to Mcl-1 were determined to be 0.55±0.15, 4.4±0.8 and 6.9±0.9 nM, respectively. Fluorescence polarization values were measured using the Infinite M-1000 plate reader (Tecan U.S., Research Triangle Park, N.C.) in Microfluor 1 96-well, black, round-bottom plates (Thermo Scientific). To each well, 1 nM of Flu-BIM, or 2 nM of Flu-BAK or 2 nM of Flu-BID and increasing concentrations of Bcl-2, or Bcl-xL, or Mcl-1 were added to a final volume of 125 μl in the assay buffer (100 mM potassium phosphate, pH 7.5, 100 μg/ml bovine γ-globulin, 0.02% sodium azide, Invitrogen, with 0.01% Triton X-100 and 4% DMSO). Plates were mixed and incubated at room temperature for 1 hour with gentle shaking to assure equilibrium. The polarization values in millipolarization units (mP) were measured at an excitation wavelength of 485 nm and an emission wavelength of 530 nm. Equilibrium dissociation constants (Kd) were then calculated by fitting the sigmoidal dose-dependent FP increases as a function of protein concentrations using Graphpad Prism 5.0 software (Graphpad Software, San Diego, Calif.). Ki values of representative Compounds of the Disclosure to Bcl-2, Bcl-xL, and Mcl-1 were determined from competitive binding experiments in which serial dilutions of inhibitors were added into 96-well plates containing fixed concentration of the fluorescent probes and proteins in each well. Mixtures of 5 μl of the tested inhibitors in DMSO and 120 μl of pre-incubated protein/probe complexes in the assay buffer were added into assay plates and incubated at room temperature for 2 hours with gentle shaking. Final concentrations of the protein and probe are 1.5 nM and 1 nM for the Bcl-2 assay, 10 nM and 2 nM for the Bcl-xL assay, and 20 nM and 2 nM for Mcl-1 assay, respectively. Negative controls containing protein/probe complex only (equivalent to 0% inhibition), and positive controls containing free probe only (equivalent to 100% inhibition), were included in each assay plate. FP values were measured as described above. IC50 values were determined by nonlinear regression fitting of the competition curves. The Ki values of competitive inhibitors were calculated using an equation described in Nikolovska-Coleska et al., Analytical Biochemistry 332: 261-73 (2004), based upon the measured IC50 values, the Kd values of the probes to the proteins, and the concentrations of the proteins and probes in the competitive assays. Ki values were also calculated using the equation of Huang, Journal of Biomolecular Screening 8:34-38 (2003)."
